"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.7517452957295,38.4547264729039,38.6611790353514,38.7332232036981,38.7698856514233,38.7920927430542,38.806985960812,38.8176676827597,38.8257030198754,38.8319670386781,38.8369873011233,38.8411007866034,38.8445328239254,38.8474397954175,38.8499336335518,38.8520965661182,38.8539903569627,38.8556622992422,38.8571492187719,38.8584802181663,38.8596786006093,38.8607632459085,38.8617496125243,38.8626504789531,38.8634765003837,38.8642366321187,38.8649384555852,38.8655884320433,38.86619210211,38.8667542441101,38.8672790007952,38.8677699816061,38.8682303458022,38.8686628706569,38.8690700072985,38.869453927313,38.8698165615158,38.8701596324469,38.8704846815382,38.8707930925616,38.8710861110623,38.8713648613631,38.8716303608234,38.8718835323628,38.8721252151555,38.8723561738384,38.8725771067431,38.8727886528061,38.8729913978066,38.8731858798006,38.8733725938218,38.8735519961898,38.873724508124,38.8738905191212,38.874050389841,38.8742044547803,38.8743530245587,38.874496388009,38.8746348141021,38.8747685535887,38.8748978404813,38.8750228935314,38.8751439173536,38.8752611035856,38.8753746319095,38.8754846709708,38.8755913791888,38.8756949055688,38.8757953902941,38.8758929655207,38.8759877557533,38.8760798785966,38.8761694450547,38.8762565600706,38.8763413229715,38.8764238277003,38.8765041633432,38.8765824143133,38.8766586607322,38.8767329786352,38.8768054402925,38.8768761143583,38.8769450662246,38.877012358043,38.8770780490662,38.8771421957528,38.8772048519126,38.8772660688999,38.877325895745,38.8773843792766,38.8774415642276,38.8774974933654,38.8775522075991,38.8776057461394,38.8776581464205,38.8777094443846,38.8777596744702,38.8778088696374,38.8778570615943,38.877904280677,38.8779505560669,38.8779959157743,38.8780403867119,38.8780839947391,38.8781267647386,38.8781687206547,38.878209885469,38.8782502813805,38.8782899297336,38.8783288510724,38.8783670652371
54.6194086969651,81.7904613315287,87.6293889786106,90.0305048939021,91.3415169818214,92.1677924341723,92.7363179784499,93.1514566930607,93.467917858979,93.7171531289493,93.9185298356114,94.0846268176774,94.2239693914431,94.3425405598383,94.4446630038328,94.5335376923895,94.6115855845944,94.6806715899613,94.7422555484406,94.7974965506282,94.8473265955121,94.89250361086,94.9336502813749,94.9712829265496,95.0058332825291,95.037665141525,95.067087212132,95.0943631332618,95.1197194648043,95.1433519863711,95.1654307077482,95.1861039936235,95.2055019019606,95.2237389245549,95.2409162461054,95.2571237807955,95.272441186637,95.2869398335055,95.3006837217281,95.31373029327,95.3261313043089,95.3379336512962,95.3491795575275,95.3599074586882,95.3701523401661,95.3799461055579,95.3893178679367,95.3982943046272,95.4068999651985,95.415157357741,95.4230872042844,95.4307086153749,95.4380392428259,95.4450954169132,95.4518922673541,95.4584438321424,95.464763153866,95.470862366374,95.4767527729987,95.4824449160858,95.4879486396626,95.4932731472394,95.4984270521819,95.5034184245881,95.5082548335297,95.5129433853503,95.5174907582809,95.5219032346253,95.5261867288271,95.5303468153263,95.5343887509891,95.5383174991866,95.542137748509,95.5458539322401,95.5494702458118,95.5529906613624,95.5564189438232,95.5597586631838,95.5630132076192,95.5661857885539,95.5692794649176,95.5722971481242,95.5752416046676,95.5781154676231,95.5809212457876,95.5836613304121,95.5863380018563,95.5889534362755,95.5915097114495,95.5940088122161,95.5964526354686,95.5988429950997,95.6011816264929,95.603470191222,95.6057102795626,95.6079034158167,95.6100510609881,95.6121546156002,95.6142154240247,95.6162347757786,95.6182139094982,95.620154014831,95.6220562349629,95.6239216687937,95.6257513732668,95.6275463652959,95.6293076230792,95.6310360890161,95.6327326704644,95.6343982414693,95.636033644764
63.5396770876813,161.199257723752,200.008136095936,220.442647890998,233.165440784501,241.874264811617,248.217958203712,253.047971764854,256.849746869092,259.920741607991,262.45356171293,264.578490865292,266.386844919698,267.944544124411,269.300374838781,270.491227464015,271.545508672534,272.485454283142,273.328718500144,274.089496812463,274.779333898667,275.407715074324,275.98250607941,276.510284732839,276.996594131627,277.446138869705,277.86293749556,278.250445499692,278.611646329744,278.949130007249,279.265158995853,279.561716525836,279.840548724555,280.103198973249,280.351036487695,280.585273084034,280.8070081155,281.017217397226,281.216773653679,281.40646680399,281.587010541576,281.759046481719,281.92316589452,282.079903296088,282.229745804466,282.373138638579,282.510491779057,282.64217983703,282.76854384228,282.889900299798,283.006541111188,283.11873592249,283.226734203068,283.330767100106,283.431049089226,283.527779452547,283.621143599522,283.71131425343,283.798452519579,283.882708845016,283.964223884643,284.043129288113,284.119548406387,284.193596936538,284.265383506618,284.335010207479,284.402573076591,284.468162541551,284.531863821045,284.593757298965,284.653918857003,284.712420191448,284.769329092881,284.824709710972,284.878622796741,284.931125920697,284.982273683135,285.032117899609,285.080707778532,285.128090213155,285.174309632241,285.219408239959,285.263426319976,285.306402245557,285.348372595844,285.389372257626,285.429434521549,285.468591173579,285.506872578871,285.544307760039,285.58092447003,285.616749261269,285.651807549882,285.686123677665,285.71972096322,285.752621760824,285.784847507157,285.816418766307,285.847355278259,285.877675994283,285.907399120379,285.936542151368,285.965121905759,285.993154557858,286.020655669077,286.04764021649,286.074122617912,286.100116761815,286.12563602819,286.150693312033,286.175301046931
68.0904961063909,266.818199597061,382.183117788216,458.286378945167,513.425690444775,555.587198166018,589.021314073696,616.254464740734,638.902019815379,658.05267360921,674.470391441718,688.708705919682,701.179388652489,712.195572274351,721.999951075202,730.783456998391,738.698813529424,745.869468765816,752.39638857223,758.362979591948,763.83876635948,768.882177227216,773.542682402111,777.862454016885,781.87765517591,785.619507876324,789.115090127047,792.388011045652,795.458943594336,798.346086981883,801.065518263045,803.631447288094,806.05652961159,808.352073383318,810.528226061079,812.594037937295,814.557276879577,816.426231442066,818.207209195246,819.906260931712,821.528916687213,823.080225213883,824.564796679569,825.986846252316,827.350246501104,828.658562007062,829.915076582298,831.122806079361,832.284535210976,833.402845500687,834.480128665871,835.518603772359,836.520332543135,837.487233079175,838.421092157858,839.323576296951,840.196241708566,841.040543283389,841.857842715285,842.649415847801,843.416459335843,844.160096710091,844.881383871928,845.581314113255,846.260822692913,846.920791016441,847.56205045688,848.185385862259,848.791538756459,849.381210305944,849.955064008952,850.513728215347,851.057798405759,851.58783932328,852.104386936465,852.60795023417,853.099012921619,853.578034957529,854.045454003224,854.501686519244,854.947129513459,855.382161557958,855.807143562996,856.222419931598,856.628319509037,857.025156444886,857.413231003117,857.792830325624,858.164229140788,858.527690426443,858.88346602977,859.231797251885,859.572915394322,859.907042278535,860.234390708301,860.555164944306,860.869562374137,861.17777124306,861.479971430608,861.776336992615,862.067035330933,862.352227500947,862.632068511199,862.906707603749,863.176288522454,863.440949763179,863.700824804309,863.956042345357,864.206726508352,864.45299704108,864.694969513965
70.4496464570582,378.497763243357,601.792419997818,773.204376437989,912.820361976786,1030.33202388431,1131.39953726125,1219.69298669789,1297.75767632812,1367.44345884105,1430.1445283335,1486.9384090759,1538.67732476016,1586.04728286832,1629.60865928922,1669.82518407582,1707.08481363215,1741.71519306767,1773.99513829685,1804.1647253375,1832.43067999105,1858.97293894011,1883.94880394196,1907.49649056849,1929.73807166991,1950.78165921757,1970.72388057813,1989.64974013224,2007.63724714243,2024.75587475678,2041.06723836632,2056.62868594028,2071.49170101172,2085.70259176513,2099.30398498867,2112.33495642908,2124.83218840291,2136.82585974876,2148.34731835883,2159.42452991272,2170.08225766212,2180.34446940844,2190.23302249432,2199.76815208333,2208.96864168899,2217.85195481638,2226.43434861628,2234.73092244349,2242.75595850021,2250.5226031564,2258.04322218164,2265.32938995911,2272.39198072956,2279.24119570092,2285.88662494121,2292.33731349418,2298.60172745716,2304.68786656096,2310.60327624258,2316.35507958335,2321.95000656277,2327.39442089846,2332.69431235622,2337.8553970426,2342.88309549325,2347.78252998154,2352.55856926449,2357.21582899046,2361.75883379517,2366.19161579032,2370.51818586896,2374.74233089961,2378.86765910112,2382.89761051491,2386.83546673128,2390.68435991136,2394.44728125838,2398.1270888587,2401.72649142694,2405.24810053304,2408.69443871591,2412.06790142422,2415.37078192792,2418.60527588231,2421.77337311773,2424.87738541001,2427.91926284379,2430.90054352204,2433.82316666812,2436.6888509373,2439.49924829914,2442.25594725326,2444.96047585609,2447.61430459087,2450.21884901957,2452.77547237749,2455.28550827607,2457.7501806763,2460.17072748597,2462.54832205311,2464.88409472695,2467.17914342469,2469.43440249844,2471.6512259686,2473.83040052879,2475.97287902518,2478.07958234616,2480.15140077946,2482.18965999639,2484.19420315973,2486.16633600524
71.6858021104806,482.570146728694,822.892596873655,1109.1470728132,1359.87673199031,1584.38973216758,1788.3191109382,1975.44637055929,2148.48049477227,2309.45477671428,2459.95187499266,2601.23281537879,2734.32624133688,2860.08538384396,2979.22767247226,3092.36568992358,3200.0254613881,3302.66427373972,3400.68094848782,3494.43104933228,3584.2262598778,3670.34593094094,3753.04036421844,3832.53498735208,3909.03349970184,3982.72106845505,4053.76790855431,4122.32419635198,4188.53332899858,4252.52539231858,4314.41795877307,4374.32147090532,4432.34045344088,4488.56783219846,4543.09070597249,4595.99249879917,4647.35068904335,4697.23228401087,4745.70712080351,4792.83702014541,4838.67999947388,4883.29169128678,4926.72215592411,4969.02245429772,5010.23678172336,5050.41012638592,5089.58258302895,5127.79266821386,5165.07664834858,5201.46990534783,5237.00574809194,5271.71550768447,5305.62856081032,5338.77330056599,5371.17625130227,5402.86131675769,5433.85471076526,5464.17947506158,5493.8577749761,5522.91076797529,5551.35868950309,5579.22087523538,5606.5159870421,5633.26162855368,5659.47462079668,5685.17127914076,5710.36728546625,5735.07966657098,5759.31416381758,5783.0933383711,5806.42776902944,5829.33014227328,5851.81265406727,5873.88703377518,5895.56456617524,5916.85611148315,5937.77212390964,5958.32266786041,5978.5174553262,5998.36582506111,6017.87682056954,6037.05918901106,6055.92135911354,6074.47141409063,6092.72262447465,6110.67130623284,6128.32459491428,6145.7012924959,6162.80247414796,6179.63475387737,6196.20453151177,6212.51802123875,6228.58105761467,6244.3997223099,6259.97956783147,6275.32635381956,6290.44480436815,6305.34022840106,6320.01747171625,6334.48186606058,6348.73759337282,6362.7893096647,6376.64786150056,6390.30472400193,6403.76751144223,6417.04611038966,6430.14155033902,6443.05764003468,6455.7972087368,6468.36641153416,6480.76723871857
72.3380317396991,572.738831960786,1023.43020872795,1424.2979340962,1791.18050284731,2132.18476031888,2452.2942332421,2754.90799535348,3042.49461135462,3316.93167640537,3579.70004139071,3831.99392066556,4074.79942033465,4308.94418875509,4535.13171190607,4753.97100829812,4965.98956600351,5171.65149915908,5371.36746225047,5565.50117507446,5754.38541039795,5938.31397276429,6117.55500907136,6292.35251600878,6462.9292225214,6629.4897924681,6792.22487272219,6951.3025342122,7106.88776333552,7259.12963548091,7408.16543978557,7554.12308579303,7697.13146953398,7837.29403017821,7974.72454578974,8109.52036301519,8241.77677124268,8371.57846818133,8499.01451398443,8624.16340473446,8747.09736954106,8867.88913490033,8986.60720773146,9103.31558859179,9218.0719147889,9330.94116276358,9441.97570791512,9551.23105585583,9658.75212781454,9764.59103304007,9868.7937255772,9971.40506195948,10072.4673324819,10172.0213047857,10270.1060849342,10366.7578847486,10462.0138355655,10555.9090530814,10648.4770146338,10739.7490161156,10829.7578433502,10918.5326106216,11006.1020941541,11092.4941095027,11177.7355364989,11261.8525045603,11344.870268521,11426.8099807704,11507.7010970519,11587.5606014557,11666.4128178894,11744.2790220621,11821.1798248263,11897.1352007211,11972.1645147509,12046.2819301727,12119.5144922445,12191.875633683,12263.3823301124,12334.0512069428,12403.8986520836,12472.9404077696,12541.1916955249,12608.672378485,12675.3805803267,12741.3477393465,12806.5821866842,12871.0953948904,12934.9015046887,12998.0131514052,13060.4426428462,13122.2019706685,13183.3013361557,13243.7546897748,13303.5721439568,13362.7637426236,13421.3415002943,13479.3149371687,13536.6943961511,13593.4907914731,13649.7101408808,13705.3641885636,13760.4639606665,13815.0144968828,13869.0300137779,13922.5107308881,13975.4696570021,14027.9149523345,14079.8459652804,14131.2890876336,14182.2423858491
72.6842963082958,647.477251480626,1194.40593626565,1698.49219457668,2172.71484618343,2623.78738973299,3055.8752424242,3471.84291096657,3873.78454897561,4263.30407390739,4641.6748909549,5009.92988496049,5368.92692242882,5719.39001696438,6061.9377821603,6397.10879656199,6725.37168476337,7047.14086405679,7362.78522015921,7672.63074375753,7976.98109030016,8276.10263755996,8570.24045551294,8859.61843824421,9144.44181811179,9424.90008023632,9701.17080421166,9973.41017376709,10241.7734036461,10506.400547644,10767.4217053972,11024.9567067673,11279.1328388402,11530.0408879633,11777.7982564343,12022.4963068616,12264.2226251536,12503.0664926052,12739.1099143816,12972.4297440366,13203.0996949031,13431.1897677464,13656.7687755279,13879.8996287389,14100.6410555622,14319.0556431375,14535.1973283258,14749.1258532006,14960.8729714289,15170.5075390735,15378.0694631642,15583.6050736327,15787.1580754551,15988.7698914912,16188.4815052706,16386.3315458709,16582.3568215874,16776.5946891732,16969.0801692589,17159.8454188285,17348.9267322152,17536.354093907,17722.1577672911,17906.3676069737,18089.0125445617,18270.1204363127,18449.7186017028,18627.8284520202,18804.4871206692,18979.7077222754,19153.5185235377,19325.9428726751,19497.0034600258,19666.7223459055,19835.120986711,20002.2188696012,20168.0385644885,20332.5904648112,20495.9101090786,20658.0082794625,20818.9033306676,20978.6130220836,21137.1624175212,21294.5551984867,21450.8024651721,21605.9406061262,21759.9752220549,21912.9230634061,22064.7989496215,22215.6177327961,22365.3936734669,22514.1408150889,22661.8752688197,22808.6032433295,22954.3449090673,23099.1150522699,23242.9155477922,23385.76718597,23527.6786171129,23668.6653893987,23808.735680856,23947.9020389374,24086.1794198537,24223.5716693628,24360.0974171966,24495.7562649968,24630.564552837,24764.5323612291,24897.6580862101,25029.9743996789,25161.4798667959
72.8701197419582,707.705470726045,1334.70335905919,1926.36721482465,2493.07004356025,3040.21261749393,3571.16473009768,4088.25466113332,4593.1920726214,5087.29122640157,5571.59953778953,6046.96937951224,6514.11098424762,6973.62560306613,7426.02826105383,7871.76915863765,8311.24056464525,8744.79047363056,9172.72961153578,9595.33236670268,10012.856393199,10425.5272550838,10833.5531911691,11237.124916942,11636.4175162086,12031.593182667,12422.8041384063,12810.1842031049,13193.8673811357,13573.9741746472,13950.6172411969,14323.8997251217,14693.9340009761,15060.7951173681,15424.5888316856,15785.3942412084,16143.2857802889,16498.3440789333,16850.6395786748,17200.2396443935,17547.21013934,17891.6121585436,18233.5069208862,18572.9496919063,18909.9928375698,19244.6912683098,19577.0932142655,19907.253530194,20235.1951508712,20560.985621272,20884.6581777825,21206.2543792603,21525.8134001743,21843.3725894598,22158.968803694,22472.6373140958,22784.4105923212,23094.3227558521,23402.4055903243,23708.6875581243,24013.2028521943,24315.978152084,24617.0408512282,24916.4181757849,25214.1367027695,25510.2220355431,25804.6990026029,26097.5865074948,26388.9211006042,26678.7125179355,26966.9875334623,27253.7676450033,27539.073825071,27822.926491928,28105.3455320159,28386.3513290761,28665.960456605,28944.1794276497,29221.0513886474,29496.5815500137,29770.7871194851,30043.6847628808,30315.3031576247,30585.6322180316,30854.6930435989,31122.5180538104,31389.1097425061,31654.4879204601,31918.6648078771,32181.6544641209,32443.4703194692,32704.1256729604,32963.6380077289,33222.0079337904,33479.2586973752,33735.4080737442,33990.4475876408,34244.4033519903,34497.2787313949,34749.0960446176,34999.8608747451,35249.5843323566,35498.2859859413,35745.9597762548,35992.6237362992,36238.2862556887,36482.9587993741,36726.6511337562,36969.3598880993,37211.1191894279,37451.927110855
