"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.7974844351014,38.5012250223784,38.7077778466118,38.7798565639457,38.8165365074292,38.8387541683282,38.8536544624932,38.8643412539212,38.8723804013355,38.8786473885729,38.8836700288415,38.8877854618513,38.8912191235183,38.894127470454,38.8966224882689,38.8987864437701,38.900681130098,38.9023538628321,38.903841485242,38.9051731137316,38.9063720625241,38.9074572203685,38.9084440530447,38.9093453450986,38.9101717567625,38.9109322475773,38.9116344025573,38.9122846860197,38.9128886412027,38.9134510486912,38.9139760531963,38.9144672658656,38.9149278474527,38.9153605765438,38.9157679054265,38.9161520067131,38.916514812132,38.9168580450373,38.9171832475895,38.9174918042146,38.9177849610463,38.918063842939,38.9183294677326,38.9185827587829,38.9188245556607,38.919055623364,38.9192766605546,38.9194883064706,38.9196911471682,38.9198857209574,38.9200725231059,38.9202520101486,38.9204246035041,38.9205906928532,38.9207506390258,38.9209047766766,38.9210534165722,38.9211968476818,38.9213353391031,38.9214691417053,38.9215984896116,38.9217236016765,38.9218446826115,38.9219619241447,38.922075506043,38.9221855970316,38.9222923556046,38.9223959308377,38.9224964629802,38.9225940842508,38.9226889192127,38.9227810855263,38.9228706942481,38.9229578503706,38.9230426532678,38.9231251969272,38.9232055704769,38.9232838583698,38.9233601407654,38.923434493735,38.9235069895827,38.9235776969953,38.9236466813956,38.9237140049645,38.9237797269827,38.9238439039355,38.9239065896581,38.9239678355289,38.9240276906014,38.9240862017266,38.9241434136583,38.9241993691841,38.9242541092325,38.9243076730327,38.9243600980365,38.9244114202031,38.9244616739874,38.9245108923648,38.9245591070585,38.9246063484189,38.9246526456412,38.9246980267489,38.9247425186673,38.9247861472683,38.9248289374461,38.9248709131562,38.9249120973913,38.9249525123609,38.9249921794191,38.9250311191201,38.9250693513133
54.7478727310837,81.944216250133,87.7875959078753,90.1904504223359,91.502390647823,92.3292436307303,92.8981632707066,93.3135880862931,93.63026640946,93.8796721381789,94.0811862081869,94.2473962449026,94.3868334934571,94.505485102373,94.607676738576,94.6966115763496,94.7747122389372,94.8438449152558,94.9054704450274,94.9607487114307,95.0106123498767,95.055819805052,95.0969941858675,95.1346521632062,95.1692257667677,95.2010790359116,95.2305208887961,95.2578151431672,95.2831885125011,95.306836909053,95.3289304577227,95.3496176236024,95.3690285526272,95.3872778139992,95.4044666607972,95.4206850679743,95.4360127472827,95.4505211167749,95.464274219978,95.4773295376047,95.4897388607337,95.5015491174602,95.5128025595099,95.5235376484623,95.5337893932713,95.5435897190182,95.5529677583676,95.561950206597,95.5705616298102,95.5788245512421,95.5867597068622,95.5943862200703,95.60172175455,95.6087826515565,95.6155840509779,95.6221400002435,95.6284635507057,95.634566844367,95.6404611921532,95.6461571434919,95.6516645490219,95.6569926184342,95.6621499708782,95.6671446818698,95.6719843255621,95.6766760130686,95.6812264271026,95.6856418541838,95.6899282127243,95.6940910809046,95.6981357191173,95.7020670940633,95.7058898974774,95.7096085656171,95.7132272967278,95.7167500656114,95.7201806397237,95.7235225914479,95.7267793112306,95.7299540126475,95.7330497566794,95.7360694566923,95.7390158810347,95.7418916645462,95.7446993177051,95.7474412333648,95.7501196934128,95.7527368754624,95.7552948586856,95.7577956292497,95.7602410853188,95.7626330420006,95.7649732358409,95.7672633295266,95.769504914398,95.7716995157782,95.7738485956493,95.7759535554725,95.7780157405198,95.7800364411714,95.782016896893,95.7839582981287,95.7858617888296,95.7877284686311,95.7895593951842,95.7913555860836,95.7931180201816,95.7948476405089,95.7965453550305,95.7982120383764,95.7998485338441
63.7472832003903,161.55152844791,200.405296472536,220.861328883668,233.596872469324,242.314156392395,248.66388075652,253.498414121672,257.303703924207,260.377510621326,262.912631890434,265.039479193987,266.849456777402,268.408547996837,269.765585479146,270.95749433013,272.012707756293,272.953482218475,273.797488219902,274.558934291051,275.249375670074,275.87830631402,276.453599103023,276.981837807408,277.468570524343,277.918506079771,278.335666627851,278.723510750975,279.085024561726,279.42280039141,279.739102716471,280.0359165285,280.31498950299,280.577866387424,280.82591760786,281.060356055207,281.282282044317,281.492672249232,281.692400164632,281.882256403552,282.06295528569,282.235138993079,282.399399310124,282.556271220295,282.706242267493,282.849758059524,282.987228932597,283.119029823649,283.245502062433,283.366962429593,283.483703080784,283.595993896585,283.704084563207,283.808206428637,283.908574154713,284.005387196481,284.098831124197,284.189078810864,284.276291501375,284.360619773063,284.44220440258,284.521177153483,284.597661483414,284.671773189462,284.743620993545,284.813307074701,284.880927553322,284.946572935059,285.010328512124,285.072274737742,285.132487559033,285.191038734084,285.247996111889,285.303423897376,285.357382893881,285.409930721474,285.461122027441,285.511008671918,285.559639905646,285.607062661938,285.653321407818,285.698458383933,285.742513908568,285.78552638795,285.827532432638,285.86856695938,285.908663287399,285.947853229944,285.986167178226,286.023634179758,286.060282011294,286.096137248028,286.131225327879,286.16557061351,286.199196443509,286.23212519131,286.264378311959,286.29597638716,286.326939173805,286.357285639393,286.387034005511,286.416201781957,286.444805801636,286.472862252695,286.500386709862,286.527394163024,286.553899042329,286.579915248128,286.605456171854,286.630534719528,286.655163335369
68.3622722176053,267.497048581613,383.050401103683,459.264782308661,514.479105627224,556.6951683138,590.17094370692,617.437036256462,640.111337377808,659.284163387264,675.720574422938,689.974870874081,702.459379699645,713.487645721813,723.302675811082,732.095643768814,740.019462821441,747.197732334296,753.731540237506,759.70439278964,765.185896644744,770.234548472271,774.899875786341,779.224099155823,783.243422868709,786.989104260197,790.48825176309,793.764500860138,796.838547451936,799.728610839053,802.450785734392,805.019297488294,807.446815403647,809.744659880138,811.922989334031,813.99086374353,815.956059188628,817.826873332398,819.609620307678,821.310357311843,822.934620221126,824.487463101741,825.973500963983,827.396953391565,828.761697000276,830.07130008934,831.32904989002,832.537965382696,833.700834159564,834.820240411632,835.898578322722,836.938069242713,837.940777012795,838.908621701111,839.843391914399,840.746755873852,841.620271379734,842.465394805199,843.283489229557,844.075831792589,844.843620363286,845.587979610692,846.309966504634,847.01057534083,847.690742322128,848.351349742666,848.993229812662,849.617168169594,850.223907082394,850.814148421284,851.38855634976,851.947759847076,852.492354989741,853.022907085432,853.539952638029,854.044001144301,854.535536791735,855.015019997241,855.482888857759,855.939560248135,856.385431570723,856.820881773413,857.246272124556,857.66194736864,858.068236676741,858.465454509454,858.853901427821,859.233864857629,859.605619798702,859.96942948854,860.32554602284,860.674210940679,861.015655771553,861.35010255541,861.677764305509,861.998845483498,862.313543670376,862.622047296435,862.924536418516,863.221185263326,863.512161396976,863.797626032799,864.077734331284,864.35263568071,864.622473965702,864.88738781769,865.147510845649,865.402971874956,865.653895148967,865.900400532473,866.142603708771
70.7701667993064,379.617649580798,603.391936495523,775.13566483039,915.003120939527,1032.71510570495,1133.94743767676,1222.37965341412,1300.56323507878,1370.35229748098,1433.14409991027,1490.01844179185,1541.82928042806,1589.2639724791,1632.88396306954,1673.15384185042,1710.46226674359,1745.13746118035,1777.4587232064,1807.66653350356,1835.96796157155,1862.54323741101,1887.54991495454,1911.12642790603,1933.39503889148,1954.46402573228,1974.43016051801,1993.37857843019,2011.38740132919,2028.52620330211,2044.85669201828,2060.43629518909,2075.31656856386,2089.54388691062,2103.16093690797,2116.20684619151,2128.71834648032,2140.72566182456,2152.26018028436,2163.34990435007,2174.01963178665,2184.2933613229,2194.19297902274,2203.73874644713,2212.94947152244,2221.84264032605,2230.43453093894,2238.74026239209,2246.77413434793,2254.54931015972,2262.07817115914,2269.37230619597,2276.44260318281,2283.29927601926,2289.95192667191,2296.40961143835,2302.68080672849,2308.77352207295,2314.69531211868,2320.45330861107,2326.05424968789,2331.50450675583,2336.81007675148,2341.9766826702,2347.00975155413,2351.91441178209,2356.69553790384,2361.35775104252,2365.90558129014,2370.34306539272,2374.6742189902,2378.90283339666,2383.03252105623,2387.06672602892,2391.00873372949,2394.86167996092,2398.62855939663,2402.31223343142,2405.91541390389,2409.44071539593,2412.89066335255,2416.26765597187,2419.57398915045,2422.81186105296,2425.98326373841,2429.09051172023,2432.1355572958,2435.1199402067,2438.04560192475,2440.9142630492,2443.72757741507,2446.48713531281,2449.19446651879,2451.85104316876,2454.45828241306,2457.01754901433,2459.53017807687,2461.99739493423,2464.42043886846,2466.80048453455,2469.13866353871,2471.43607501723,2473.69365434466,2475.9127570792,2478.09417076218,2480.2388492928,2482.34771457583,2484.42165788043,2486.46200636753,2488.46860296514,2490.44275487238
72.0423675946071,484.201442415902,825.429855475476,1112.38292652106,1363.68781288935,1588.6914496111,1793.04888849913,1980.55562570763,2153.93022108077,2315.21286543782,2465.99138018546,2607.53077317376,2740.86283282035,2866.84332306946,2986.19174870327,3099.52241072218,3207.36278203378,3310.17137623863,3408.34806277116,3502.24932215311,3592.18761881131,3678.44299693185,3761.26636630084,3840.88369272537,3917.4991541861,3991.29834531235,4062.45186594999,4131.11023347067,4197.41716007335,4261.50301468395,4323.48562274922,4383.4756655742,4441.57787894153,4497.88538517118,4552.48546082529,4605.46170179811,4656.89173698896,4706.84271034641,4755.38459311056,4802.57932870386,4848.48504373221,4893.1574774332,4936.64678670297,4979.00412463457,5020.27377303802,5060.50079680284,5099.72536676383,5137.98606472262,5175.31923223546,5211.76030869804,5247.34266138436,5282.09767626022,5316.05478156134,5349.24241926504,5381.68715972973,5413.41295015303,5444.44604614191,5474.80952854626,5504.52559983722,5533.61545272802,5562.09935614374,5589.99667757539,5617.3261091671,5644.10528331416,5670.35104843429,5696.07974597655,5721.3070826737,5746.05011521827,5770.31459033628,5794.12310827018,5817.48626262868,5840.41675972496,5862.92681450104,5885.02817448933,5906.73214187136,5928.04959354137,5948.99099970294,5969.5664401063,5989.78564144404,6009.65795659149,6029.1924426276,6048.39785973806,6067.28264916432,6085.85490614686,6104.12791955312,6122.09800410557,6139.77230612777,6157.16965016454,6174.2911151216,6191.14332464948,6207.73268787973,6224.06542795644,6240.14738856309,6255.98465906652,6271.58280019385,6286.94757835319,6302.08372709731,6316.99656151972,6331.69093541456,6346.17218487679,6360.44450082162,6374.51254474705,6388.38717566728,6402.05986362812,6415.53823098765,6428.83217569394,6441.94272969302,6454.87370701498,6467.62794689556,6480.21159905563,6492.62666381768
72.7210178562489,574.90440173335,1027.01526710556,1429.05992921318,1796.96687860949,2138.8861362943,2459.82648440016,2763.20352612461,3051.49741602799,3326.59429269891,3589.98154895789,3842.85854518305,4086.21553405728,4320.88356723656,4547.56896749191,4766.88315021412,4979.35565115006,5185.45235112123,5385.58543669391,5580.11999014543,5769.38996155877,5953.69021677473,6133.28984700047,6308.4336965805,6479.34525873674,6646.2298891767,6809.27886725694,6968.66082907617,7124.54129077314,7277.06981194701,7426.3841152675,7572.61252934645,7715.88431024877,7856.30328872072,7993.98352123536,8129.0226767282,8261.51634788724,8391.54945643833,8519.21133733431,8644.58071794908,8767.7300301482,8888.73221318239,9007.65596218882,9124.5654634321,9239.51851822274,9352.58027790793,9463.80326368383,9573.24311587962,9680.94492693068,9786.96089827773,9891.33712452175,9994.11858063424,10095.3476673066,10195.0652586284,10293.3105625999,10390.1198823154,10485.5304481684,10579.5774635325,10672.2944904323,10763.7129045564,10853.8655714187,10942.7816786512,11030.4900740863,11117.01864134,11202.3943256349,11286.6433196355,11369.7909388298,11451.8583957088,11532.8751900246,11612.8583723098,11691.8323149113,11769.8183434392,11846.8371168311,11922.9086559817,11998.0523706028,12072.2824685122,12145.6260340641,12218.0965413315,12289.7110046592,12360.4860869402,12430.4382124958,12499.5831586952,12567.9361810708,12635.5171728543,12702.3243073322,12768.3890259106,12833.7196912893,12898.3278261221,12962.2275889772,13025.4316423841,13087.952320535,13149.8016406857,13210.9898230708,13271.5308533135,13331.4348621638,13390.711920546,13449.374057967,13507.4308180923,13564.8925609229,13621.7702360528,13678.0698639579,13733.8032146835,13788.9813514317,13843.6092960072,13897.7012936349,13951.2575936254,14004.2912158413,14056.8103368773,14108.8143149282,14160.3295728559,14211.3541837098
73.0866615715226,650.162656606332,1199.05847583571,1704.85832269674,2180.62933786821,2633.12837807838,3066.5467107923,3483.76604322415,3886.89276046828,4277.53992007389,4656.98801792502,5026.27557960294,5386.26506854838,5737.68431144716,6081.15513051816,6417.21884760296,6746.34644758845,7068.95440444339,7385.41340635883,7696.05104288711,8001.17239460372,8301.0451093743,8595.91540305623,8886.00820616606,9171.52969204823,9452.67020495027,9729.60811826208,10002.5003200943,10271.5027027566,10536.755935638,10798.3906788806,11056.5272925932,11311.2935663058,11562.7807406747,11811.106642964,12056.3630409354,12298.6379096237,12538.0208564481,12774.5942461565,13008.4352444111,13239.6178483928,13468.2123473305,13694.2878201929,13917.9074313703,14139.1301363364,14358.0187721117,14574.6274808967,14789.016211341,15001.2169184632,15211.298632478,15419.3014490889,15625.2718703521,15829.2537629997,16031.2887076479,16231.4178366696,16429.679914377,16626.1118960946,16820.751270457,17013.6331857239,17204.7899230705,17394.2578911297,17582.0671896677,17768.2481921635,17952.830857781,18135.8442194514,18317.3162324021,18497.2743106907,18675.7399537937,18852.7503793808,19028.3187930735,19202.473543971,19375.2380600167,19546.6351087333,19716.686825192,19885.414738219,20052.8383809998,20218.9804382343,20383.8513776895,20547.4867421491,20709.8974040959,20871.1017792444,21031.1176860303,21189.9702136564,21347.6631871968,21504.2076734018,21659.6401448715,21813.9662594935,21967.202800946,22119.3646450669,22270.4666902724,22420.5232432862,22569.5483921226,22717.5582759214,22864.5591795673,23010.5712909696,23155.6094187672,23299.6755312859,23442.7904201408,23584.9627947588,23726.2082156909,23866.5348938856,24005.9554224407,24144.4847815383,24282.1268676155,24418.9003671411,24554.8048458214,24689.8567095936,24824.0660692174,24957.4313298397,25089.9852435411,25221.7263724083
73.2867868504279,710.872263073908,1340.37671012064,1934.30082286435,2503.09957183868,3052.21456925871,3585.04024535476,4103.92148822089,4610.57983041716,5106.33850199775,5592.25192773915,6069.17809521707,6537.83184458537,6998.81827336005,7452.65566153526,7899.79701329761,8340.63701897163,8775.52579604443,9204.77594276146,9628.66350529299,10047.4476426049,10461.3552513001,10870.5957821631,11275.3610516441,11675.8271470662,12072.1571831144,12464.5042375882,12853.0028869519,13237.7878742887,13618.9803703131,13996.6936473456,14371.0314241436,14742.1066496012,15109.9948372394,15474.8022522127,15836.6084309146,16195.4882268063,16551.5226583781,16904.7825574957,17255.3356407858,17603.2481005521,17948.5813544222,18291.3969286246,18631.7503757057,18969.6943243273,19305.2839684059,19638.5677773304,19969.6008590634,20298.4063341147,20625.052003675,20949.57130154,21272.00598944,21592.3954327884,21910.7771644193,22227.1882183708,22541.6640304013,22854.2372392236,23164.942122123,23473.8106168432,23780.8713293214,24086.1585998707,24389.6992416638,24691.5207794329,24991.6505665389,25290.1153033561,25586.9407128905,25882.1517394112,26175.7673851735,26467.8243331607,26758.3324007199,27047.3184730289,27334.8041463381,27620.8104886679,27905.3580109872,28188.466689761,28470.1569806977,28750.4455712175,29029.3390391044,29306.8806190086,29583.0755949919,29857.941251322,30131.4943278899,30403.7635765108,30674.7389941878,30944.4416936427,31212.9042223975,31480.1291181875,31746.136252612,32010.9379100045,32274.5482100975,32536.9806420007,32798.2485622049,33058.3695076667,33317.3441437392,33575.1957741654,33831.9422239137,34087.575067429,34342.120471258,34595.5818505029,34847.9815699204,35099.3252498595,35349.6240546034,35598.8976043406,35847.1398704233,36094.3689612804,36340.5932510365,36585.8242768885,36830.0718456167,37073.3325881668,37315.6407516558,37556.9944048597
